id,word,domain,type,tier,language,nsm_prime_ref,nsm_prime_group,position
920,discern,cognition,verb,3,ENU,know,MENTAL_PREDICATES,15
1389,displacement,action,verb,3,ENU,move,ACTIONS_EVENTS_MOVEMENT,11
978,drive,cognition,adjective,3,ENU,want,MENTAL_PREDICATES,15
406,duplicate,reference,verb,3,ENU,the same,DETERMINERS,11
1560,dwell,life,verb,3,ENU,live,LIFE_DEATH,13
1935,elevated,spatial,verb,3,ENU,above,SPACE,11
249,embodiment,entity,noun,3,ENU,body,SUBSTANTIVES,11
2218,enable,logic,adjective,3,ENU,can,LOGICAL_CONCEPTS,11
1527,entitled,existence,verb,3,ENU,be mine,LOCATION_EXISTENCE,11
99,entity,entity,noun,3,ENU,someone,SUBSTANTIVES,12
1354,episode,action,verb,3,ENU,happen,ACTIONS_EVENTS_MOVEMENT,15
570,everybody,quantity,determiner,3,ENU,all,QUANTIFIERS,11
1106,examine,cognition,verb,3,ENU,see,MENTAL_PREDICATES,17
2355,excess,degree,adverb,3,ENU,more,INTENSIFIER_AUGMENTOR,12
155,existence,entity,noun,3,ENU,something,SUBSTANTIVES,16
1559,existence,life,verb,3,ENU,live,LIFE_DEATH,12
924,expertise,cognition,verb,3,ENU,know,MENTAL_PREDICATES,19
765,extensive,property,adjective,3,ENU,big,DESCRIPTORS,13
1597,extinct,life,verb,3,ENU,die,LIFE_DEATH,12
1101,eye,cognition,verb,3,ENU,see,MENTAL_PREDICATES,12
2253,factor,logic,conjunction,3,ENU,because,LOGICAL_CONCEPTS,12
294,family,relation,adverb,3,ENU,kind,RELATIONAL_SUBSTANTIVES,15
1598,fatal,life,verb,3,ENU,die,LIFE_DEATH,13
719,faulty,evaluation,adjective,3,ENU,bad,EVALUATORS,12
337,feature,relation,noun,3,ENU,part,RELATIONAL_SUBSTANTIVES,16
101,figure,entity,noun,3,ENU,someone,SUBSTANTIVES,14
724,flawed,evaluation,verb,3,ENU,bad,EVALUATORS,17
1311,function,action,verb,3,ENU,do,ACTIONS_EVENTS_MOVEMENT,16
1872,geography,spatial,other,3,ENU,where,SPACE,11
1104,glimpse,cognition,verb,3,ENU,see,MENTAL_PREDICATES,15
1394,go,action,verb,3,ENU,move,ACTIONS_EVENTS_MOVEMENT,16
767,grand,property,adjective,3,ENU,big,DESCRIPTORS,15
918,grasp,cognition,verb,3,ENU,know,MENTAL_PREDICATES,13
203,group,entity,noun,3,ENU,people,SUBSTANTIVES,14
293,group,relation,noun,3,ENU,kind,RELATIONAL_SUBSTANTIVES,14
677,healthy,evaluation,adjective,3,ENU,good,EVALUATORS,19
1271,honest,communication,verb,3,ENU,true,SPEECH,12
200,humanity,entity,noun,3,ENU,people,SUBSTANTIVES,11
843,idea,cognition,verb,3,ENU,think,MENTAL_PREDICATES,14
921,identify,cognition,verb,3,ENU,know,MENTAL_PREDICATES,16
1061,impression,cognition,verb,3,ENU,feel,MENTAL_PREDICATES,14
722,improper,evaluation,adjective,3,ENU,bad,EVALUATORS,15
723,inadequate,evaluation,verb,3,ENU,bad,EVALUATORS,16
927,insight,cognition,verb,3,ENU,know,MENTAL_PREDICATES,22
808,insignificant,property,adjective,3,ENU,small,DESCRIPTORS,11
1107,inspect,cognition,verb,3,ENU,see,MENTAL_PREDICATES,18
637,insufficient,quantity,determiner,3,ENU,little few,QUANTIFIERS,11
2320,intensity,degree,adverb,3,ENU,very,INTENSIFIER_AUGMENTOR,11
980,intent,cognition,verb,3,ENU,want,MENTAL_PREDICATES,17
1393,journey,action,verb,3,ENU,move,ACTIONS_EVENTS_MOVEMENT,15
846,judgment,cognition,verb,3,ENU,think,MENTAL_PREDICATES,17
1197,language,communication,verb,3,ENU,say,SPEECH,20
1596,lifeless,life,adjective,3,ENU,die,LIFE_DEATH,11
2390,likeness,comparison,other,3,ENU,like,SIMILARITY,13
1391,locomotion,action,verb,3,ENU,move,ACTIONS_EVENTS_MOVEMENT,13
768,magnitude,property,adjective,3,ENU,big,DESCRIPTORS,16
763,major,property,adjective,3,ENU,big,DESCRIPTORS,11
290,manner,relation,noun,3,ENU,kind,RELATIONAL_SUBSTANTIVES,11
202,masses,entity,noun,3,ENU,people,SUBSTANTIVES,13
252,material,entity,noun,3,ENU,body,SUBSTANTIVES,14
851,meditate,cognition,verb,3,ENU,think,MENTAL_PREDICATES,22
332,member,relation,noun,3,ENU,part,RELATIONAL_SUBSTANTIVES,11
841,mental,cognition,verb,3,ENU,think,MENTAL_PREDICATES,12
673,merit,evaluation,adjective,3,ENU,good,EVALUATORS,15
842,mind,cognition,verb,3,ENU,think,MENTAL_PREDICATES,13
1663,moment,temporal,other,3,ENU,now,TIME,11
1058,mood,cognition,verb,3,ENU,feel,MENTAL_PREDICATES,11
104,mortal,entity,noun,3,ENU,someone,SUBSTANTIVES,17
977,motivation,cognition,verb,3,ENU,want,MENTAL_PREDICATES,14
1390,movement,action,verb,3,ENU,move,ACTIONS_EVENTS_MOVEMENT,12
605,multitude,quantity,determiner,3,ENU,much many,QUANTIFIERS,12
855,muse,cognition,verb,3,ENU,think,MENTAL_PREDICATES,26
1194,narrate,communication,verb,3,ENU,say,SPEECH,17
204,nation,entity,noun,3,ENU,people,SUBSTANTIVES,15
2154,negate,logic,verb,3,ENU,not,LOGICAL_CONCEPTS,11
669,nice,evaluation,adjective,3,ENU,good,EVALUATORS,11
1147,noise,cognition,verb,3,ENU,hear,MENTAL_PREDICATES,12
1102,notice,cognition,verb,3,ENU,see,MENTAL_PREDICATES,13
848,notion,cognition,verb,3,ENU,think,MENTAL_PREDICATES,19
1350,occurrence,action,verb,3,ENU,happen,ACTIONS_EVENTS_MOVEMENT,11
473,only,quantity,adverb,3,ENU,one,QUANTIFIERS,12
1309,operation,action,verb,3,ENU,do,ACTIONS_EVENTS_MOVEMENT,14
844,opinion,cognition,verb,3,ENU,think,MENTAL_PREDICATES,15
1108,optical,cognition,verb,3,ENU,see,MENTAL_PREDICATES,19
295,order,relation,noun,3,ENU,kind,RELATIONAL_SUBSTANTIVES,16
57,other-person,entity,noun,3,ENU,you,SUBSTANTIVES,11
440,otherwise,reference,determiner,3,ENU,other,DETERMINERS,12
15,own,entity,noun,3,ENU,i,SUBSTANTIVES,14
334,particle,relation,noun,3,ENU,part,RELATIONAL_SUBSTANTIVES,13
373,particular,reference,determiner,3,ENU,this,DETERMINERS,11
1060,passion,cognition,verb,3,ENU,feel,MENTAL_PREDICATES,13
919,perceive,cognition,adjective,3,ENU,know,MENTAL_PREDICATES,14
2220,permit,logic,conjunction,3,ENU,can,LOGICAL_CONCEPTS,13
103,personage,entity,noun,3,ENU,someone,SUBSTANTIVES,16
14,personal,entity,noun,3,ENU,i,SUBSTANTIVES,13
153,phenomenon,entity,noun,3,ENU,something,SUBSTANTIVES,14
1351,phenomenon,action,verb,3,ENU,happen,ACTIONS_EVENTS_MOVEMENT,12
151,piece,entity,noun,3,ENU,something,SUBSTANTIVES,12
670,pleasant,evaluation,adjective,3,ENU,good,EVALUATORS,12
1873,point,spatial,other,3,ENU,where,SPACE,12
974,preference,cognition,verb,3,ENU,want,MENTAL_PREDICATES,11
1695,previous,temporal,adjective,3,ENU,before,TIME,11
1188,pronounce,communication,verb,3,ENU,say,SPEECH,11
675,proper,evaluation,adjective,3,ENU,good,EVALUATORS,17
981,purpose,cognition,verb,3,ENU,want,MENTAL_PREDICATES,18
672,quality,evaluation,adjective,3,ENU,good,EVALUATORS,14
604,quantity,quantity,determiner,3,ENU,much many,QUANTIFIERS,11
154,reality,entity,noun,3,ENU,something,SUBSTANTIVES,15
2155,reject,logic,conjunction,3,ENU,not,LOGICAL_CONCEPTS,12
1195,relate,communication,verb,3,ENU,say,SPEECH,18
1431,remain,existence,other,3,ENU,be somewhere,LOCATION_EXISTENCE,11
1191,remark,communication,verb,3,ENU,say,SPEECH,14
2388,resemblance,comparison,other,3,ENU,like,SIMILARITY,11
1561,reside,life,verb,3,ENU,live,LIFE_DEATH,14
439,rest,reference,determiner,3,ENU,other,DETERMINERS,11
674,right,evaluation,adjective,3,ENU,good,EVALUATORS,16
853,ruminate,cognition,verb,3,ENU,think,MENTAL_PREDICATES,24
1105,scan,cognition,verb,3,ENU,see,MENTAL_PREDICATES,16
982,seeking,cognition,verb,3,ENU,want,MENTAL_PREDICATES,19
1063,sensitivity,cognition,verb,3,ENU,feel,MENTAL_PREDICATES,16
764,significant,property,adjective,3,ENU,big,DESCRIPTORS,12
1272,sincere,communication,verb,3,ENU,true,SPEECH,13
1353,situation,action,verb,3,ENU,happen,ACTIONS_EVENTS_MOVEMENT,14
769,size,property,verb,3,ENU,big,DESCRIPTORS,17
472,solitary,quantity,determiner,3,ENU,one,QUANTIFIERS,11
251,somatic,entity,noun,3,ENU,body,SUBSTANTIVES,13
1151,sonic,cognition,verb,3,ENU,hear,MENTAL_PREDICATES,16
98,soul,entity,noun,3,ENU,someone,SUBSTANTIVES,11
676,sound,evaluation,adjective,3,ENU,good,EVALUATORS,18
2252,source,logic,conjunction,3,ENU,because,LOGICAL_CONCEPTS,11
766,spacious,property,adjective,3,ENU,big,DESCRIPTORS,14
13,speaker,entity,noun,3,ENU,i,SUBSTANTIVES,12
374,specific,reference,determiner,3,ENU,this,DETERMINERS,12
852,speculate,cognition,verb,3,ENU,think,MENTAL_PREDICATES,23
1196,speech,communication,verb,3,ENU,say,SPEECH,19
1103,spot,cognition,verb,3,ENU,see,MENTAL_PREDICATES,14
1493,state,existence,verb,3,ENU,be something,LOCATION_EXISTENCE,11
12,subject,entity,noun,3,ENU,i,SUBSTANTIVES,11
253,substance,entity,noun,3,ENU,body,SUBSTANTIVES,15
2289,supposition,logic,conjunction,3,ENU,if,LOGICAL_CONCEPTS,11
2354,surplus,degree,adverb,3,ENU,more,INTENSIFIER_AUGMENTOR,11
292,taxonomy,relation,noun,3,ENU,kind,RELATIONAL_SUBSTANTIVES,13
1148,tone,cognition,verb,3,ENU,hear,MENTAL_PREDICATES,13
1392,transit,action,verb,3,ENU,move,ACTIONS_EVENTS_MOVEMENT,14
205,tribe,entity,noun,3,ENU,people,SUBSTANTIVES,16
254,trunk,entity,noun,3,ENU,body,SUBSTANTIVES,16
1273,truthful,communication,adjective,3,ENU,true,SPEECH,14
506,twice,quantity,determiner,3,ENU,two,QUANTIFIERS,11
407,twin,reference,determiner,3,ENU,the same,DETERMINERS,12
849,understanding,cognition,verb,3,ENU,think,MENTAL_PREDICATES,20
917,understanding,cognition,verb,3,ENU,know,MENTAL_PREDICATES,12
1027,undesirable,cognition,adjective,3,ENU,dont want,MENTAL_PREDICATES,12
152,unit,entity,noun,3,ENU,something,SUBSTANTIVES,13
1026,unwanted,cognition,verb,3,ENU,dont want,MENTAL_PREDICATES,11
975,urge,cognition,verb,3,ENU,want,MENTAL_PREDICATES,12
1237,verbal,communication,verb,3,ENU,words,SPEECH,12
1190,verbalize,communication,verb,3,ENU,say,SPEECH,13
1270,verity,communication,verb,3,ENU,true,SPEECH,11
720,vice,evaluation,adjective,3,ENU,bad,EVALUATORS,13
845,view,cognition,verb,3,ENU,think,MENTAL_PREDICATES,16
671,virtue,evaluation,adjective,3,ENU,good,EVALUATORS,13
1100,visual,cognition,verb,3,ENU,see,MENTAL_PREDICATES,11
1149,voice,cognition,verb,3,ENU,hear,MENTAL_PREDICATES,14
1189,voice,communication,verb,3,ENU,say,SPEECH,12
721,wicked,evaluation,verb,3,ENU,bad,EVALUATORS,14
976,will,cognition,verb,3,ENU,want,MENTAL_PREDICATES,13
916,wisdom,cognition,verb,3,ENU,know,MENTAL_PREDICATES,11
1310,work,action,verb,3,ENU,do,ACTIONS_EVENTS_MOVEMENT,15
1874,zone,spatial,other,3,ENU,where,SPACE,13
42,1인칭,entity,noun,3,KOR,i,SUBSTANTIVES,11
1419,가다,action,verb,3,KOR,move,ACTIONS_EVENTS_MOVEMENT,11
959,감지,cognition,verb,3,KOR,know,MENTAL_PREDICATES,12
134,개체,entity,noun,3,KOR,someone,SUBSTANTIVES,11
187,객체,entity,noun,3,KOR,something,SUBSTANTIVES,14
897,견해,cognition,verb,3,KOR,think,MENTAL_PREDICATES,16
320,계통,relation,noun,3,KOR,kind,RELATIONAL_SUBSTANTIVES,11
895,관념,cognition,verb,3,KOR,think,MENTAL_PREDICATES,14
236,군중,entity,noun,3,KOR,people,SUBSTANTIVES,11
796,규모,property,adjective,3,KOR,big,DESCRIPTORS,11
45,나의,entity,noun,3,KOR,i,SUBSTANTIVES,14
85,너희,entity,noun,3,KOR,you,SUBSTANTIVES,12
186,대상,entity,noun,3,KOR,something,SUBSTANTIVES,13
894,마음,cognition,verb,3,KOR,think,MENTAL_PREDICATES,13
902,명상,cognition,verb,3,KOR,think,MENTAL_PREDICATES,21
1011,목적,cognition,verb,3,KOR,want,MENTAL_PREDICATES,11
188,물건,entity,noun,3,KOR,something,SUBSTANTIVES,15
706,미덕,evaluation,adjective,3,KOR,good,EVALUATORS,12
751,불충분한,evaluation,adjective,3,KOR,bad,EVALUATORS,11
137,사람들,entity,noun,3,KOR,someone,SUBSTANTIVES,14
903,사유,cognition,verb,3,KOR,think,MENTAL_PREDICATES,22
904,생각하다,cognition,verb,3,KOR,think,MENTAL_PREDICATES,23
705,선량한,evaluation,adjective,3,KOR,good,EVALUATORS,11
84,수신자,entity,noun,3,KOR,you,SUBSTANTIVES,11
901,숙고,cognition,verb,3,KOR,think,MENTAL_PREDICATES,20
961,숙지,cognition,verb,3,KOR,know,MENTAL_PREDICATES,14
44,스스로,entity,noun,3,KOR,i,SUBSTANTIVES,13
237,시민,entity,noun,3,KOR,people,SUBSTANTIVES,12
1134,시선,cognition,verb,3,KOR,see,MENTAL_PREDICATES,11
184,실체,entity,noun,3,KOR,something,SUBSTANTIVES,11
1224,언어,communication,verb,3,KOR,say,SPEECH,11
86,여러분,entity,noun,3,KOR,you,SUBSTANTIVES,13
1013,요구,cognition,verb,3,KOR,want,MENTAL_PREDICATES,13
896,의견,cognition,verb,3,KOR,think,MENTAL_PREDICATES,15
1014,의도,cognition,verb,3,KOR,want,MENTAL_PREDICATES,14
899,이해,cognition,verb,3,KOR,think,MENTAL_PREDICATES,18
138,인간존재,entity,noun,3,KOR,someone,SUBSTANTIVES,15
136,인류,entity,noun,3,KOR,someone,SUBSTANTIVES,13
900,인식,cognition,verb,3,KOR,think,MENTAL_PREDICATES,19
892,인지,cognition,verb,3,KOR,think,MENTAL_PREDICATES,11
958,인지,cognition,verb,3,KOR,know,MENTAL_PREDICATES,11
962,인지하다,cognition,verb,3,KOR,know,MENTAL_PREDICATES,15
43,자기,entity,noun,3,KOR,i,SUBSTANTIVES,12
1088,정서,cognition,verb,3,KOR,feel,MENTAL_PREDICATES,11
893,정신,cognition,verb,3,KOR,think,MENTAL_PREDICATES,12
185,존재,entity,noun,3,KOR,something,SUBSTANTIVES,12
135,주체,entity,noun,3,KOR,someone,SUBSTANTIVES,12
1176,청력,cognition,verb,3,KOR,hear,MENTAL_PREDICATES,11
1012,추구,cognition,verb,3,KOR,want,MENTAL_PREDICATES,12
898,판단,cognition,verb,3,KOR,think,MENTAL_PREDICATES,17
1338,행위,action,verb,3,KOR,do,ACTIONS_EVENTS_MOVEMENT,11
960,확인,cognition,verb,3,KOR,know,MENTAL_PREDICATES,13
737,不当,evaluation,adjective,3,CHN,bad,EVALUATORS,12
738,不足,evaluation,adjective,3,CHN,bad,EVALUATORS,13
117,个体,entity,noun,3,CHN,someone,SUBSTANTIVES,11
118,主体,entity,noun,3,CHN,someone,SUBSTANTIVES,12
781,主要,property,adjective,3,CHN,big,DESCRIPTORS,11
1366,事态,action,verb,3,CHN,happen,ACTIONS_EVENTS_MOVEMENT,11
70,交谈者,entity,noun,3,CHN,you,SUBSTANTIVES,11
122,人类,entity,noun,3,CHN,someone,SUBSTANTIVES,16
121,人间,entity,noun,3,CHN,someone,SUBSTANTIVES,15
998,企图,cognition,verb,3,CHN,want,MENTAL_PREDICATES,14
221,众人,entity,noun,3,CHN,people,SUBSTANTIVES,12
120,众生,entity,noun,3,CHN,someone,SUBSTANTIVES,14
1075,体验,cognition,verb,3,CHN,feel,MENTAL_PREDICATES,11
267,体魄,entity,noun,3,CHN,body,SUBSTANTIVES,12
1326,作为,action,verb,3,CHN,do,ACTIONS_EVENTS_MOVEMENT,13
71,你自己,entity,noun,3,CHN,you,SUBSTANTIVES,12
870,假设,cognition,verb,3,CHN,think,MENTAL_PREDICATES,14
691,健康,evaluation,adjective,3,CHN,good,EVALUATORS,13
1121,光学,cognition,verb,3,CHN,see,MENTAL_PREDICATES,12
879,冥想,cognition,verb,3,CHN,think,MENTAL_PREDICATES,23
875,判断,cognition,verb,3,CHN,think,MENTAL_PREDICATES,19
1325,功能,action,verb,3,CHN,do,ACTIONS_EVENTS_MOVEMENT,12
1407,去,action,verb,3,CHN,move,ACTIONS_EVENTS_MOVEMENT,12
868,反思,cognition,verb,3,CHN,think,MENTAL_PREDICATES,12
1164,嗓音,cognition,verb,3,CHN,hear,MENTAL_PREDICATES,12
2266,因果,logic,conjunction,3,CHN,because,LOGICAL_CONCEPTS,11
169,存在,entity,noun,3,CHN,something,SUBSTANTIVES,12
168,实体,entity,noun,3,CHN,something,SUBSTANTIVES,11
171,客体,entity,noun,3,CHN,something,SUBSTANTIVES,14
172,对象,entity,noun,3,CHN,something,SUBSTANTIVES,15
784,尺寸,property,adjective,3,CHN,big,DESCRIPTORS,14
1324,工作,action,verb,3,CHN,do,ACTIONS_EVENTS_MOVEMENT,11
30,己身,entity,noun,3,CHN,i,SUBSTANTIVES,14
736,恶习,evaluation,adjective,3,CHN,bad,EVALUATORS,11
871,想象,cognition,verb,3,CHN,think,MENTAL_PREDICATES,15
999,意图,cognition,verb,3,CHN,want,MENTAL_PREDICATES,15
872,意识,cognition,verb,3,CHN,think,MENTAL_PREDICATES,16
943,感知,cognition,verb,3,CHN,know,MENTAL_PREDICATES,15
1076,感知,cognition,verb,3,CHN,feel,MENTAL_PREDICATES,12
29,我的,entity,noun,3,CHN,i,SUBSTANTIVES,13
940,掌握,cognition,verb,3,CHN,know,MENTAL_PREDICATES,12
869,推理,cognition,verb,3,CHN,think,MENTAL_PREDICATES,13
880,揣摩,cognition,verb,3,CHN,think,MENTAL_PREDICATES,24
223,文化,entity,noun,3,CHN,people,SUBSTANTIVES,14
224,文明,entity,noun,3,CHN,people,SUBSTANTIVES,15
1406,旅行,action,verb,3,CHN,move,ACTIONS_EVENTS_MOVEMENT,11
222,族群,entity,noun,3,CHN,people,SUBSTANTIVES,13
941,智慧,cognition,verb,3,CHN,know,MENTAL_PREDICATES,13
689,有利,evaluation,adjective,3,CHN,good,EVALUATORS,11
692,正确,evaluation,adjective,3,CHN,good,EVALUATORS,14
867,沉思,cognition,verb,3,CHN,think,MENTAL_PREDICATES,11
878,深思,cognition,verb,3,CHN,think,MENTAL_PREDICATES,22
170,物件,entity,noun,3,CHN,something,SUBSTANTIVES,13
349,环节,relation,noun,3,CHN,part,RELATIONAL_SUBSTANTIVES,11
876,理解,cognition,verb,3,CHN,think,MENTAL_PREDICATES,20
1573,生机,life,verb,3,CHN,live,LIFE_DEATH,11
995,目的,cognition,verb,3,CHN,want,MENTAL_PREDICATES,11
874,看法,cognition,verb,3,CHN,think,MENTAL_PREDICATES,18
1120,眼睛,cognition,verb,3,CHN,see,MENTAL_PREDICATES,11
1122,瞥见,cognition,verb,3,CHN,see,MENTAL_PREDICATES,13
945,确定,cognition,verb,3,CHN,know,MENTAL_PREDICATES,17
307,种,relation,noun,3,CHN,kind,RELATIONAL_SUBSTANTIVES,11
27,第一人称,entity,noun,3,CHN,i,SUBSTANTIVES,11
308,类,relation,noun,3,CHN,kind,RELATIONAL_SUBSTANTIVES,12
739,糟糕,evaluation,adjective,3,CHN,bad,EVALUATORS,14
350,细节,relation,noun,3,CHN,part,RELATIONAL_SUBSTANTIVES,12
693,美德,evaluation,adjective,3,CHN,good,EVALUATORS,15
28,自我,entity,noun,3,CHN,i,SUBSTANTIVES,12
997,要求,cognition,verb,3,CHN,want,MENTAL_PREDICATES,13
873,观念,cognition,verb,3,CHN,think,MENTAL_PREDICATES,17
783,规模,property,adjective,3,CHN,big,DESCRIPTORS,13
946,觉悟,cognition,verb,3,CHN,know,MENTAL_PREDICATES,18
119,角色,entity,noun,3,CHN,someone,SUBSTANTIVES,13
1209,言语,communication,verb,3,CHN,say,SPEECH,11
942,认知,cognition,verb,3,CHN,know,MENTAL_PREDICATES,14
877,认识,cognition,verb,3,CHN,think,MENTAL_PREDICATES,21
1210,语言,communication,verb,3,CHN,say,SPEECH,12
1211,说话,communication,verb,3,CHN,say,SPEECH,13
1212,谈论,communication,verb,3,CHN,say,SPEECH,14
266,身形,entity,noun,3,CHN,body,SUBSTANTIVES,11
944,辨认,cognition,verb,3,CHN,know,MENTAL_PREDICATES,16
996,追求,cognition,verb,3,CHN,want,MENTAL_PREDICATES,12
690,适当,evaluation,adjective,3,CHN,good,EVALUATORS,12
782,重要,property,adjective,3,CHN,big,DESCRIPTORS,12
72,阁下,entity,noun,3,CHN,you,SUBSTANTIVES,13
220,集体,entity,noun,3,CHN,people,SUBSTANTIVES,11
1163,音调,cognition,verb,3,CHN,hear,MENTAL_PREDICATES,11
939,领悟,cognition,verb,3,CHN,know,MENTAL_PREDICATES,11
2419,colossal,control,other,4,ENU,,CONTROL_WORD,-1
2411,contemplate,control,other,4,ENU,,CONTROL_WORD,-1
2412,delicious,control,other,4,ENU,,CONTROL_WORD,-1
2416,exquisite,control,other,4,ENU,,CONTROL_WORD,-1
2413,magnificent,control,other,4,ENU,,CONTROL_WORD,-1
2418,minuscule,control,other,4,ENU,,CONTROL_WORD,-1
2414,ponder,control,other,4,ENU,,CONTROL_WORD,-1
2415,ruminate,control,other,4,ENU,,CONTROL_WORD,-1
2417,tremendous,control,other,4,ENU,,CONTROL_WORD,-1
2420,verify,control,other,4,ENU,,CONTROL_WORD,-1
2439,거대한,control,other,4,KOR,,CONTROL_WORD,-1
2432,맛있는,control,other,4,KOR,,CONTROL_WORD,-1
2431,명상,control,other,4,KOR,,CONTROL_WORD,-1
2438,미세한,control,other,4,KOR,,CONTROL_WORD,-1
2434,사색,control,other,4,KOR,,CONTROL_WORD,-1
2435,숙고,control,other,4,KOR,,CONTROL_WORD,-1
2437,엄청난,control,other,4,KOR,,CONTROL_WORD,-1
2433,장엄한,control,other,4,KOR,,CONTROL_WORD,-1
2436,정교한,control,other,4,KOR,,CONTROL_WORD,-1
2440,확인,control,other,4,KOR,,CONTROL_WORD,-1
2423,壮丽,control,other,4,CHN,,CONTROL_WORD,-1
2427,巨大,control,other,4,CHN,,CONTROL_WORD,-1
2429,庞大,control,other,4,CHN,,CONTROL_WORD,-1
2428,微小,control,other,4,CHN,,CONTROL_WORD,-1
2421,沉思,control,other,4,CHN,,CONTROL_WORD,-1
2425,深思,control,other,4,CHN,,CONTROL_WORD,-1
2424,琢磨,control,other,4,CHN,,CONTROL_WORD,-1
2426,精美,control,other,4,CHN,,CONTROL_WORD,-1
2422,美味,control,other,4,CHN,,CONTROL_WORD,-1
2430,验证,control,other,4,CHN,,CONTROL_WORD,-1
